text,label
"From eyeey@keromail.com  Wed Aug 28 10:43:12 2002
Return-Path: <eyeey@keromail.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 7013744155
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:42:54 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:42:54 +0100 (IST)
Received: from SERVER2 (mail.nomioan.gr [195.167.25.66])
	by webnote.net (8.9.3/8.9.3) with ESMTP id UAA00879
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 20:57:14 +0100
From: eyeey@keromail.com
Received: from keromail-com.mr.outblaze.com (203.117.141.101) by SERVER2 with SMTP; Tue, 27 Aug 2002 22:33:42 +0300
Message-ID: <000026a91900$00002e3e$000025db@m208.hk.renren.com>
To: <customerapparelu@webnote.net>
Subject: Memory loss?
Date: Tue, 27 Aug 2002 13:41:46 -1600
MIME-Version: 1.0
Reply-To: discovery9@gandabacha.com
Content-Type: multipart/mixed; boundary=9EE6957817154900AA7494F2E1F329BE

This is a multipart message in MIME format.

--9EE6957817154900AA7494F2E1F329BE
Content-Type: text/html;
	charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable

w3498 98sd0f89 498w90
<html>
<head>
<title>Lose weight while building lean muscle mass&nbsp; and reversing the
ravages of aging all at once</title>
</head>
<body>
<div align=3D""left""><left>
<table border=3D""0"" width=3D""650"">
<tr>
<td height=3D""20""></td>
</tr>
<tr>
<td align=3D""right"">
  <table border=3D""1"" width=3D""540"" bgcolor=3D""#cccccc"">
    <tr>
      <td width=3D""100%"" bgcolor=3D""#0000FF"">
        <p align=3D""center""><b><font face=3D""Arial"" size=3D""4"" color=3D""#F=
FFFFF"">Human
        Growth Hormone Therapy</font></b></p>
        <p align=3D""center""><b><font face=3D""Arial"" size=3D""4"" color=3D""#F=
FFFFF"">Lose weight while
        building lean muscle mass<br>
        &nbsp;and reversing the ravages of aging all at once.</fo",1
"From b0715638@eudoramail.com  Wed Aug 28 10:43:14 2002
Return-Path: <b0715638@eudoramail.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id A233B44156
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:05 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:05 +0100 (IST)
Received: from cluster.engr.subr.edu (cluster.engr.subr.edu [192.207.173.252])
	by webnote.net (8.9.3/8.9.3) with ESMTP id WAA01201
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 22:20:52 +0100
Received: from smtp0532.mail.yahoo.com ([210.83.114.125])
	by cluster.engr.subr.edu (AIX4.3/8.9.3/8.9.3) with SMTP id QAA130820;
	Tue, 27 Aug 2002 16:11:45 -0500
Message-Id: <200208272111.QAA130820@cluster.engr.subr.edu>
Date: Wed, 28 Aug 2002 05:16:42 +0800
From: ""Janet Dunham"" <b0715638@eudoramail.com>
X-Priority: 3
To: zzzz@marchettieng.com
Cc: zzzz@neo.rr.com, yyyy@spamassassin.taint.org
Subject: zzzz,All New! Breast Enhancement
Mime-Version: 1.0
Content-Type: text/plain; charset=us-ascii
Content-Transfer-Encoding: 7bit

=================================

Guaranteed to increase, lift and firm your
breasts in 60 days or your money back!!

100% herbal and natural.  Proven formula since 
1996.  Increase  your bust by 1 to 3 sizes within 30-60 
days and be all natural.  

Click here:
http://202.101.163.34:81/li/wangxd/

Absolutely no side effects!
Be more self confident!
Be more comfortable in bed!
No more need for a lift or support bra!

100% GUARANTEED AND FROM A NAME YOU KNOW AND 
TRUST!


**************************************************

You are receiving this email as a double opt-in 
subscriber to the Standard Affiliates Mailing 
List. 
To remove yourself from all related email lists,
just click here:
http://64.123.160.91:81/li/gg/unsubscriber.asp?userid=zzzz@marchettieng.com
",1
"From sally@mailme.dk  Wed Aug 28 10:43:30 2002
Return-Path: <sally@mailme.dk>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 1390443F9B
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:21 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:21 +0100 (IST)
Received: from mailme.dk ([195.101.1.125])
	by webnote.net (8.9.3/8.9.3) with SMTP id DAA02293;
	Wed, 28 Aug 2002 03:04:00 +0100
Date: Wed, 28 Aug 2002 03:04:00 +0100
From: sally@mailme.dk
Received: from 168.154.46.215 ([168.154.46.215]) by smtp-server1.cfl.rr.com with QMQP; Tue, 27 Aug 2002 16:06:56 +1200
Received: from f64.law4.hotmail.com ([122.98.182.31])
	by rly-xr02.mx.aol.com with NNFMP; 28 Aug 2002 04:03:56 -0000
Received: from [175.127.148.199] by n9.groups.yahoo.com with asmtp; 27 Aug 2002 16:00:57 +1200
Received: from unknown (121.163.110.24)
	by q4.quik.com with NNFMP; 28 Aug 2002 04:57:58 -0100
Reply-To: <sally@mailme.dk>
Message-ID: <002c21c78dab$2672b7d8$3dc04dd5@jqalct>
To: btr2@yahoo.com
Subject: CAREER OPPORTUNITY.  WORK FROM HOME
MiME-Version: 1.0
X-Priority: 3 (Normal)
X-MSMail-Priority: Normal
X-Mailer: Microsoft Outlook Express 5.00.2615.200
Importance: Normal
Content-Type: multipart/mixed; boundary=""----=_NextPart_000_00A0_03E30A1A.B1804B54""

------=_NextPart_000_00A0_03E30A1A.B1804B54
Content-Type: text/plain; charset=""iso-8859-1""
Content-Transfer-Encoding: base64

SGVscCB3YW50ZWQuICBXZSBhcmUgYSAxNCB5ZWFyIG9sZCBmb3J0dW5lIDUw
MCBjb21wYW55LCB0aGF0IGlzDQpncm93aW5nIGF0IGEgdHJlbWVuZG91cyBy
YXRlLiAgV2UgYXJlIGxvb2tpbmcgZm9yIGluZGl2aWR1YWxzIHdobw0Kd2Fu
dCB0byB3b3JrIGZyb20gaG9tZS4NCg0KVGhpcyBpcyBhbiBvcHBvcnR1bml0
eSB0byBtYWtlIGFuIGV4Y2VsbGVudCBpbmNvbWUuICBObyBleHBlcmllbmNl
DQppcyByZXF1aXJlZC4gIFdlIHdpbGwgdHJhaW4geW91Lg0KDQpTbyBpZiB5
b3UgYXJlIGxvb2tpbmcgdG8gYmUgZW1wbG95ZWQgZnJvbSBob",1
"From submit194@desertmail.com  Wed Aug 28 10:43:36 2002
Return-Path: <submit194@desertmail.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 89F4644158
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:23 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:23 +0100 (IST)
Received: from smtp.easydns.com (smtp.easydns.com [205.210.42.30])
	by webnote.net (8.9.3/8.9.3) with ESMTP id HAA03191
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 07:42:28 +0100
From: submit194@desertmail.com
Received: from desertmail.com (pop.bc-p.co.jp [211.5.140.218])
	by smtp.easydns.com (Postfix) with SMTP id 66DBB2CE25
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 02:42:23 -0400 (EDT)
Reply-To: <submit194@desertmail.com>
Message-ID: <026b53c53b0c$7327c3e1$5ee66dc8@aaqrcc>
To: Your@no.hostname.supplied, Website@no.hostname.supplied
Subject: ADV: Promote Your Website!
Date: Tue, 27 Aug 0102 23:35:10 +0700
MiME-Version: 1.0
Content-Type: text/plain;
	charset=""iso-8859-1""
X-Priority: 3 (Normal)
X-MSMail-Priority: Normal
X-Mailer: Internet Mail Service (5.5.2650.21)
Importance: Normal
Content-Transfer-Encoding: 8bit

Removal instructions below


I saw your listing on the internet.  I work
for a company that submits websites to search
engines.  We can submit your website to over
350 of the worlds best search engines and 
directories for a one time charge of only
$39.95.  

If you would like to put your website in 
the fast lane and receive more
traffic call me on our toll-free number
listed below.  

All work is verified!
 
Sincerely,
 
Brian Franks
888-532-8842



To be removed call:888-800-6339 Ext. 1377


",1
"From jess44128086731@email.com  Wed Aug 28 10:43:34 2002
Return-Path: <jess44128086731@email.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 4368144155
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:22 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:22 +0100 (IST)
Received: from ritvea.com.cn ([211.144.1.230])
	by webnote.net (8.9.3/8.9.3) with ESMTP id DAA02299
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 03:05:41 +0100
Received: from host200.mdlmarinas.co.uk ([212.58.46.200] helo=212.58.46.200)
	by ritvea.com.cn with smtp (Exim 3.30 #1)
	id 17k4Ao-0002c0-00; Wed, 28 Aug 2002 10:52:02 -0400
From: ""zzzz8969"" <yyyy8969@freeuk.com>
To: zzzz8969@freeuk.com, yyyy8@majorisp.net, yyyy@evcom.net,
	zzzz@foss-electric.dk, jm@greenwood.com, jm@hoty.com
Cc: zzzz@impulsedata.net, yyyy@internetmortgage.com, yyyy@levelxllc.com,
	zzzz@mail.telepac.pt, jm@mhmc.net, jm@muscanet.com, jm@spamassassin.taint.org,
	zzzz@olycon.com, jm@poboxes.com, jm@rapidnet.com
Date: Tue, 27 Aug 2002 21:06:23 -0400
Subject: Congratualtions zzzz8969 ! !!
X-Priority: 1
MIME-Version: 1.0
X-Mailer: Microsoft Outlook Express 6.00.2600.0000
X-MimeOLE: Produced By Microsoft MimeOLE V6.00.2600.0000
X-Precedence-Ref: l234056789zxcvbnmlkjhgfq
Content-Transfer-Encoding: 7bit
Message-Id: <E17k4Ao-0002c0-00@ritvea.com.cn>
Content-Type: text/html; charset=us-ascii

<!-- saved from url=(0022)http://internet.e-mail -->
<html>
<body bgcolor=""#FFFFFF"" text=""#000000"">
<div align=""center"">
  <p align=""left""><font size=""6"" face=""Times New Roman, Times, serif""><b><font color=""#FF0033"" face=""Courier New, Courier, mono"">You're 
    A Winner!</font><font color=""#0000FF"" face=""Courier New, Courier, mono""> </font></b></font><br>
    <br>
    <font face=""Courier New, Courier, mono"" size=""4""><",1
"From reviewdept@yahoo.com  Wed Aug 28 10:43:48 2002
Return-Path: <reviewdept@yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id E167144159
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:23 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:23 +0100 (IST)
Received: from websrv.lesoleil.sn ([207.50.235.163])
	by webnote.net (8.9.3/8.9.3) with ESMTP id JAA03566
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 09:04:37 +0100
From: reviewdept@yahoo.com
Received: from mx11.mindspring.com (host217-37-137-73.in-addr.btopenworld.com [217.37.137.73]) by websrv.lesoleil.sn with SMTP (Microsoft Exchange Internet Mail Service Version 5.5.2653.13)
	id PH3AL64J; Sat, 20 Jul 2002 07:19:30 -0000
Message-ID: <000078f6546f$0000015d$00003265@smtp-gw-4.msn.com>
To: <Valued.Customer@webnote.net>
Subject: MSNBC: Rates Hit 18 year Low 4.75% ...28940
Date: Sat, 20 Jul 2002 03:34:09 -1900
MIME-Version: 1.0
Content-Type: text/plain;
	charset=""Windows-1252""
Content-Transfer-Encoding: 7bit

==========================================================================

Now you can have HUNDREDS of lenders compete for your loan!

FACT: Interest Rates are at their lowest point in 40 years!

You're eligible even with less than perfect credit !!

	* Refinancing
	* New Home Loans
	* Debt Consolidation
	* Debt Consultation
	* Auto Loans
	* Credit Cards
	* Student Loans
	* Second Mortgage
	* Home Equity

This Service is 100% FREE without any obligation.

Visit Our Web Site at:  http://61.129.68.19/user0201/index.asp?Afft=QM3

============================================================================

To Unsubscribe: http://61.129.68.19/light/watch.asp

",1
"From andijeanehuaa@yahoo.com  Wed Aug 28 10:43:51 2002
Return-Path: <andijeanehuaa@yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 3F6094415A
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:24 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:24 +0100 (IST)
Received: from jauhar.ubitec.com ([202.5.134.100])
	by webnote.net (8.9.3/8.9.3) with ESMTP id JAA03632
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 09:26:30 +0100
From: andijeanehuaa@yahoo.com
Received: from mx1.mail.yahoo.com ([202.74.39.214]) by jauhar.ubitec.com with Microsoft SMTPSVC(5.0.2195.2966);
	 Wed, 28 Aug 2002 12:43:57 +0500
Message-ID: <00000b1d6a3c$00000530$00005f85@mx1.mail.yahoo.com>
To: <Undisclosed.Recipients@webnote.net>
Subject: Get your own fountain of youth! HGH human growth hormone from 21st Century!17441
Date: Wed, 28 Aug 2002 13:31:07 -0500
MIME-Version: 1.0
Content-Type: text/plain;
	charset=""Windows-1252""
Content-Transfer-Encoding: 7bit
Reply-To: andijeanehuaa@yahoo.com
1: X-Mailer: Microsoft Outlook Express 5.50.4522.1200
X-OriginalArrivalTime: 28 Aug 2002 07:44:00.0640 (UTC) FILETIME=[AC6F4800:01C24E66]

As seen on NBC, CBS, CNN, and even Oprah! The health discovery that actuallyreverses aging 
while burning fat, without dieting or exercise! This provendiscovery has even been reported 
on by the New England Journal of Medicine.Forget aging and dieting forever! And it's 
Guaranteed! 

Click below to enter our web site:
http://market.liangshanpo.com/hgh/

Would you like to lose weight while you sleep!
No dieting!
No hunger pains!
No Cravings!
No strenuous exercise!
Change your life forever! 

100% GUARANTEED!

1.Body Fat Loss 82% improvement.
2.Wrinkle Reduction 61% improvement.
3.Energy Level 84% improvement.
4.Muscle Strength 88% improvement.
",1
"From danikk3JjyTgR67@yahoo.com  Wed Aug 28 10:43:55 2002
Return-Path: <danikk3JjyTgR67@yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 83F4043F99
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:43:49 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:43:49 +0100 (IST)
Received: from net_server.al-rite.com (216.215.177.245.nw.nuvox.net [216.215.177.245])
	by webnote.net (8.9.3/8.9.3) with ESMTP id KAA03899
	for <zzzz@spamassassin.taint.org>; Wed, 28 Aug 2002 10:37:24 +0100
From: danikk3JjyTgR67@yahoo.com
Received: from mx1.mail.yahoo.com (216.23.61.162.nw.nuvox.net [216.23.61.162]) by net_server.al-rite.com with SMTP (Microsoft Exchange Internet Mail Service Version 5.5.2653.13)
	id RV7XTXQX; Wed, 28 Aug 2002 02:31:17 -0400
Message-ID: <000046984bed$00005677$000061fe@mx1.mail.yahoo.com>
To: <undisclosed-recipients:@webnote.net;>
Subject: Save $30k even if you've refi'd           1090
Date: Tue, 27 Aug 2002 23:34:28 -1900
MIME-Version: 1.0
Reply-To: danikk3JjyTgR67@yahoo.com
X-Mailer: Microsoft Outlook Express 5.50.4522.1200
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable

<html>

<body>

<p><font face=3D""Arial"" color=3D""#FF0000""><b>Attention U.S. HomeOwners</b>=
</font> </p>

<p><font face=3D""Arial""><b>If you want to save an extra $30,000 (average s=
avings)</b></font> </p>
<p><font face=3D""Arial""><b>on your mortgage even if you have already refin=
anced</b></font></p>
<p><a href=3D""http://www.Smartest_Move_U_Could_Make.com%40w%77%77%2E%74%65=
%72%72%61%2Ee%73/pe%72%73o%6E%61%6C9/chunk102/""><font face=3D""Arial""><b>CL=
ICK HERE</b></font></a></p>
<p><font face=3D""Arial""><b>We also have the lowest rates and most professi=
onal</b></font> </p>
<p><font face=3D""Arial""><b>and friendly service you will exp",1
"From info@purplehotel.com  Wed Aug 28 10:45:50 2002
Return-Path: <info@purplehotel.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 9BD7444155
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:45:11 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:45:11 +0100 (IST)
Received: from mgci.com (box5.mpowercom.net [208.57.0.14]) by
    dogma.slashnull.org (8.11.6/8.11.6) with SMTP id g7RMtDZ29430 for
    <linuxapps@zzzzason.org>; Tue, 27 Aug 2002 23:55:13 +0100
Date: Tue, 27 Aug 2002 23:55:13 +0100
Message-Id: <200208272255.g7RMtDZ29430@dogma.slashnull.org>
Received: (qmail 23282 invoked by uid 0); 27 Aug 2002 22:55:08 -0000
Received: from unknown (HELO donaldbae) (208.57.45.218) by mgci.com with
    SMTP; 27 Aug 2002 22:55:07 -0000
From: Radisson Chicago <info@purplehotel.com>
To: licensing@internet.com
Subject: Chicago Meeting Site
Reply-To: treds@junos.com
MIME-Version: 1.0
Content-Type: text/html; charset=us-ascii


<html xmlns:v=""urn:schemas-microsoft-com:vml""
xmlns:o=""urn:schemas-microsoft-com:office:office""
xmlns:w=""urn:schemas-microsoft-com:office:word""
xmlns=""http://www.w3.org/TR/REC-html40"">

<head>
<meta http-equiv=Content-Type content=""text/html; charset=windows-1252"">
<meta name=ProgId content=Word.Document>
<meta name=Generator content=""Microsoft Word 9"">
<meta name=Originator content=""Microsoft Word 9"">
<link rel=File-List href=""./Illinois%20flyer_files/filelist.xml"">
<title>THE CONVIENENCE OF</title>
<!--[if gte mso 9]><xml>
 <o:DocumentProperties>
  <o:Author>donald bae</o:Author>
  <o:Template>Normal</o:Template>
  <o:LastAuthor>Donald Bae</o:LastAuthor>
  <o:Revision>2</o:Revision>
  <o:TotalTime>86</o:TotalTime>
  <o:LastPrinted>2002-06-28T19:31:00Z</o:LastPrinted>
  <o:Created>2002-08-27T21:14:00Z</o:Created>
  <o:LastSaved>2002-08-27T21:14:00Z</o:",1
"From new_adult_toys_0463b54@yahoo.com  Wed Aug 28 11:04:02 2002
Return-Path: <new_adult_toys_0463b54@yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 32C7943F99
	for <zzzz@localhost>; Wed, 28 Aug 2002 06:03:57 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 11:03:57 +0100 (IST)
Received: from yahoo.com (IDENT:squid@[211.57.23.142]) by
    dogma.slashnull.org (8.11.6/8.11.6) with SMTP id g7RJLTZ22353 for
    <webmaster@efi.ie>; Tue, 27 Aug 2002 20:21:30 +0100
Received: from 144.60.76.182 ([144.60.76.182]) by smtp4.cyberecschange.com
    with SMTP; 28 Aug 0102 14:16:34 -0100
Received: from pet.vosni.net ([179.59.188.175]) by
    smtp-server.tampabayr.com with smtp; 28 Aug 0102 13:11:42 -0900
Received: from 179.125.241.6 ([179.125.241.6]) by smtp-server1.cflrr.com
    with asmtp; 28 Aug 0102 04:06:50 -0900
Reply-To: <new_adult_toys_0463b54@yahoo.com>
Message-Id: <014d73e75c7b$6247c3e0$8ce81ed4@ywdmjl>
From: <new_adult_toys_0463b54@yahoo.com>
To: <webmaster@efi.ie>
Subject: online catalog of articles, adult toys 2009vjtt6-179dML-15
Date: Tue, 27 Aug 0102 20:59:44 -0200
MIME-Version: 1.0
X-Priority: 3 (Normal)
X-Msmail-Priority: Normal
X-Mailer: QUALCOMM Windows Eudora Version 5.1
Importance: Normal
Content-Type: multipart/mixed; boundary=""----=_NextPart_000_00E8_85C13B1D.B7243B86""

------=_NextPart_000_00E8_85C13B1D.B7243B86
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: base64


PGh0bWw+DQoNCjxib2R5IGJnY29sb3I9IiNGRkZGRkYiIHRleHQ9IiMwMDAw
MDAiPiANCjxwIGFsaWduPSJjZW50ZXIiPjxhIGhyZWY9Imh0dHA6Ly93d3cu
ZGlyZWN0d2Vic3RvcmUuY29tL3RveXMvaW5kZXguaHRtbCI+PGltZyBzcmM9
Imh0dHA6Ly93d3cuZGlyZWN0d2Vic3RvcmUuY29tL21waWMuanBnIiB3aWR0
aD0iNTAwIiBoZWlnaHQ9IjMzOSIgYm9yZGVyPSIwIj48L2E+PGJyPiANCjxm
b250IHNpemU9IjMiIGZhY2U9IkFyaWFsLCBIZWx2ZXRpY2EsIHNh",1
"From donaldbae@purplehotel.com  Wed Aug 28 11:04:12 2002
Return-Path: <donaldbae@purplehotel.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 2E49A44155
	for <zzzz@localhost>; Wed, 28 Aug 2002 06:04:09 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 11:04:09 +0100 (IST)
Received: from mgci.com (box1.mpowercom.net [208.57.0.10]) by
    dogma.slashnull.org (8.11.6/8.11.6) with SMTP id g7RL6YZ25820 for
    <linuxapps@zzzzason.org>; Tue, 27 Aug 2002 22:06:34 +0100
Date: Tue, 27 Aug 2002 22:06:34 +0100
Message-Id: <200208272106.g7RL6YZ25820@dogma.slashnull.org>
Received: (qmail 13575 invoked by uid 0); 27 Aug 2002 21:06:31 -0000
Received: from unknown (HELO donaldbae) (208.57.45.218) by mgci.com with
    SMTP; 27 Aug 2002 21:06:31 -0000
From: Donald Bae <donaldbae@purplehotel.com>
To: licensing@internet.com
Reply-To: donaldbae@purplehotel.com
MIME-Version: 1.0
Subject: 
Content-Type: text/html; charset=us-ascii


ࡱ Worldwide*
Great Restaurants, Shopping & Activities
FEMA #IL-0458 and ADA Compliant

Contact Riz Bhatti @ 1847-677-1234 ext. 6884 or
Donald Bae @ 1847-677-1234 ext. 6880
Take a virtual tour of our hotel @  HYPERLINK ""http://www.radisson-chicago.com"" www.radisson-chicago.com


December 2001 Customer Satisfaction Survey-Radisson Worldwide Hotels and Resorts
 EMBED MS_ClipArt_Gallery.5  




",1
